27	1	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	9	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Magang Lv.6 ke atas.<PAOldColor>\n	Calpheon	
27	9	0	0	2	글리시의 아마란토에게 바탈리의 기묘한 모험 배달;케플란의 라니에로 루치에게 러비오스의 가죽 신발 배달;칼페온의 안젤라에게 글리시 진흙 벽돌 배달;	Mengirim Bartali's Odd Adventure pada Amaranto di Desa Glish;Mengirim Lebyos' Leather Shoes pada Laniero Lucci di Desa Keplan;Mengirim Glish Mud Brick pada Angela di Calpheon;	Calpheon	
27	10	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	10	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Magang Lv.6 ke atas.<PAOldColor>\n	Calpheon	
27	10	0	0	2	칼페온의 로나츠에게 포건족 반월창 배달;칼페온의 프레델레스 허바에게 일리야산 소금 항아리 배달;케플란의 이렐리오 루치에게 벨리아산 크리스탈 유리 배달;	Mengirim Fogan Crescent Spear pada Ronatz di Calpheon;Mengirim Iliya Salt Pot Fredelles Herba di Calpheon;Mengirim Velian Crystal Glass pada Irellio Lucci di Desa Keplan;	Calpheon	
27	11	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	11	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Magang Lv.6 ke atas.<PAOldColor>\n	Calpheon	
27	11	0	0	2	글리시의 세이레인에게 벨리아산 크리스탈 유리 배달;플로린의 스텔라에게 샤이족 전통모자 배달;케플란의 크리스틴 세서리에게 러비오스의 가죽 신발 배달;	Mengirim Velian Crystal Glass pada Seilane di Desa Glish;Mengirim the Shai Traditional Hat to Stella di Desa Florin;Mengirim Lebyos' Leather Shoes pada Christine Cessory di Desa Keplan;	Calpheon	
27	12	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	12	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv4 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Magang Lv.4 ke atas.<PAOldColor>	Calpheon	
27	12	0	0	2	트렌트의 점박이 트롤에게 여우 모피 배달;에페리아의 피리아에게 바탈리의 기묘한 모험 배달;케플란의 릴바노스에게 오우거의 분비물 배달;	Mengirim Fox Fur pada Troll Berbintik di Desa Trent;Mengirim Bartali's Odd Adventure pada Phyria di Epheria;Mengirim Ogre Excrement pada Lilvanos di Desa Keplan;	Calpheon	
27	13	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	13	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Magang Lv.2 ke atas.<PAOldColor>\n	Calpheon	
27	13	0	0	2	칼페온의 알쳄에게 비상 약재 세트 배달;케플란의 이렐리오 루치에게 임프의 붉은 광석 배달;하이델의 올리비아에게 일리야산 소금 항아리 배달;	Mengirim Emergency Medicine Set pada Alchem di Calpheon;Mengirim Imp's Red Ore pada Irellio Lucci di Desa Keplan;Mengirim Iliya Salt Pot pada Olivia di Heidel;	Calpheon	
27	14	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	14	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Terampil Lv.9 ke atas.<PAOldColor>\n	Calpheon	
27	14	0	0	2	칼페온의 아르에게 행운의 물고기 조각상 배달;칼페온의 릴베인에게 오윤의 용 조각상 배달;일리야섬의 바오리에게 프레하라우의 마른 진흙 배달;케플란의 안드리아에게 포건족 반월창 배달;	Mengirim Lucky Fish Statue pada Ahr di Calpheon;Mengirim Dragon Statue Oyun pada Lilvayne di Calpheon;Mengirim Freharau’s Dry Mud pada Baori di Pulau Iliya;Mengirim Fogan Crescent Spear pada Andria di Desa Keplan;	Calpheon	
27	15	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	15	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv7 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Terampil Lv.7 ke atas.<PAOldColor>\n	Calpheon	
27	15	0	0	2	하이델의 오르넬라에게 테비랄 향초 배달;벨리아의 오타비오 페레에게 칼페온 빈민가 구호품 배달;트렌트의 베벨에게 포건 피부 기름 배달;칼페온의 라비엔샤 바시안에게 마담 필라프의 리본 세트 배달;	Mengirim Teviral Scented Candle pada Ornella di Heidel;Mengirim Calpheon Slum Aid pada Ottavio Ferre di Desa Velia;Mengirim Fogan Skin Oil pada Bevel di Desa Trent;Mengirim Madame Pillaf's Ribbon Set pada Lavientia Batian di Calpheon;	Calpheon	
27	16	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	16	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv4 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Terampil Lv.4 ke atas.<PAOldColor>\n	Calpheon	
27	16	0	0	2	칼페온의 게라노아에게 연금술사의 붉은 시약 배달;트렌트의 점박이 트롤에게 여우 모피 배달;케플란의 슈르드에게 순도 높은 철광석 배달;일리야섬의 바오리에게 말린 포건 뒷다리 배달;	Mengirim Alchemist's Red Reagent pada Geranoa di Calpheon;Mengirim Fox Fur pada Troll Berbintik di Desa Trent;Mengirim Pure Iron Ore pada Shurd di Desa Keplan;Mengirim Dried Fogan Hind Leg pada Baori di Pulau Iliya;	Calpheon	
27	17	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	17	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv5 이상의 멤버가 필요합니다.<PAOldColor>	Misi pengiriman darurat ke Guild kita berasal dari kecurigaan penduduk.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Professional Lv.5 ke atas.<PAOldColor>\n	Calpheon	
27	17	0	0	2	에페리아의 필라베르토 팔라시에게 황제의 초상화 배달;벨리아의 질다에게 오로빌 원단 배달;하이델의 엔리코 만시니에게 고서 꾸러미 배달;글리시의 데보라에게 일리야산 소금 항아리 배달;	Mengirim Emperor’s Portrait pada Philaberto Falasi di Epheria;Mengirim Aurobyl Fabric pada Zaaira di Desa Velia;Mengirim Pack of Old Books pada Enrico Mancini di Heidel;Mengirim Iliya Salt Pot pada Deborah di Desa Glish;	Calpheon	
27	18	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	18	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv7 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Terampil Lv.7 ke atas.<PAOldColor>\n	Calpheon	
27	18	0	0	2	에페리아의 스럴크에게 키메라의 검은 파편 배달;벨리아의 에일린에게 테비랄 향초 배달;하이델의 오르넬라에게 대지의 정령 조각상 배달;칼페온의 비안스티미에게 벨리아산 크리스탈 유리 배달;	Mengirim Chimera's Black Fragment pada Srulk di Epehria;Mengirim Teviral Scented Candle pada Eileen di Desa Velia;Mengirim Spirit of Earth Sculpture pada Ornella di Heidel;Mengirim Velian Crystal Glass pada Bianstimi di Calpheon;	Calpheon	
27	19	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	19	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv8 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Terampil Lv.8 ke atas.<PAOldColor>\n	Calpheon	
27	19	0	0	2	트렌트의 마에리에게 포건 피부 기름 배달;에페리아의 피리아에게 신선한 포건 알 배달;일리야섬의 릴리아에게 소망 방패연 배달;칼페온의 로나츠에게 포건족 반월창 배달;	Mengirim Fogan Skin Oil pada Mayeri di Desa Trent;Mengirim Fresh Fogan Egg pada Phyria di Epheria;Mengirim Wishing Kite pada Lillia di Pulau Iliya;Mengirim Fogan Crescent Spear pada Ronatz di Calpheon;	Calpheon	
27	20	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	20	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 장인 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Misi pengiriman darurat ke Guild kita berasal dari kecurigaan penduduk.\n<PAColor0xff66cc33>Member with Trade Artisan Lv.2 and up required.<PAOldColor>\n	Calpheon	
27	20	0	0	2	플로린의 스텔라에게 마력 깃들 참나무 가지 배달;케플란의 라니에로 루치에게 풀숲 거미 독낭 배달;트렌트의 아우구스타에게 일리야산 소금 항아리 배달;벨리아의 클로린스에게 테비랄 향초 배달;	Mengirim Magic Binding Oak Branch pada Stella di Desa Florin;Mengirim Bush Spider Poison Sac pada Laniero Lucci di Desa Keplan;Mengirim Iliya Salt Pot pada Augusta di Desa Trent;Mengirim Teviral Scented Candle pada Clorince di Desa Velia;	Calpheon	
27	21	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	21	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 장인 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Misi pengiriman darurat ke Guild kita berasal dari kecurigaan penduduk.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Artisan Lv.9 ke atas.<PAOldColor>\n	Calpheon	
27	21	0	0	2	하이델의 이소벨 엔카로샤에게 발키리 진통제 배달;일리야섬의 바오리에게 발렌타인 고약 배달;글리시의 아마란토에게 진주 목걸이 배달;케플란의 안드리아에게 순도 높은 철광석 배달;	Mengirim Valkyrie Painkiller pada Isobelle Encarotia di Desa Heidel;Mengirim Valentine Salve pada Baori di Pulau Iliya;Mengirim Pearl Necklace pada Amaranto di Desa Glish;Mengirim Pure Iron Ore pada Andria di Desa Keplan;	Calpheon	
27	22	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	22	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Misi pengiriman darurat ke Guild kita berasal dari kecurigaan penduduk.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Professional Lv.9 ke atas.<PAOldColor>\n	Calpheon	
27	22	0	0	2	케플란의 슈르드에게 거미줄 조끼 배달;칼페온의 프레델레스 허바에게 올비아산 마운틴 치즈 배달;트렌트의 마에리에게 벨리아산 목판 배달;칼페온의 아리오에게  행운의 물고기 조각상 배달;	Mengirim Spider Web Vest pada Shurd di Desa Keplan;Mengirim Olvia Mountain Cheese pada Fredelles Herba di Calpheon;Mengirim Velian Plank pada Mayeri di Desa Trent;Mengirim Lucky Fish Statue pada Ario di Calpheon;	Calpheon	
27	23	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	23	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Misi pengiriman darurat ke Guild kita berasal dari kecurigaan penduduk.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Professional Lv.6 ke atas.<PAOldColor>\n	Calpheon	
27	23	0	0	2	케플란의 릴바노스에게 독 화살촉 배달;일리야섬의 바오리에게 팔레트 운반 세트 배달;하이델의 엔리코 만시니에게 고서 꾸러미 배달;글리시의 칸나에게 요정 의상 세트 배달;	Mengirim Poisoned Arrowhead pada Lilvanos di Desa Keplan;Mengirim Pallet Moving Set pada Baori di Pulau Iliya;Mengirim Pack of Old Books pada Enrico Mancini di Heidel;Mengirim Nymph Costume Set pada Kanna di Desa Glish;	Calpheon	
27	24	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	24	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Misi pengiriman darurat ke Guild kita berasal dari kecurigaan penduduk.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Professional Lv.2 ke atas.<PAOldColor>\n	Calpheon	
27	24	0	0	2	칼페온의 프세보르에게 압수한 나가 무기 배달;트렌트의 점박이 트롤에게 러비오스의 가죽 신발 배달;하이델의 올리비아에게 포장된 통돼지 바비큐 배달;글리시의 데보라에게 생선 소시지 배달;	Mengirim Confiscated Naga Weapon pada Psebor di Calpheon;Mengirim Lebyos' Leather Shoes pada Troll Berbintik di Desa Trent;Mengirim Packaged Pig Barbecue pada Olivia di Heidel;Mengirim Fish Sausage pada Deborah di Desa Glish;	Calpheon	
27	25	0	0	0	[무역] 긴급한 배달 임무	[Trade] Misi Pengiriman Mendesak	Calpheon	
27	25	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Penduduk membutuhkan misi pengiriman mendadak.\n<PAColor0xff66cc33>Membutuhkan anggota dengan Trade Terampil Lv.9 ke atas.<PAOldColor>\n	Calpheon	
27	25	0	0	2	에페리아의 스럴크에게 오윤의 용 조각상 배달;케플란의 릴바노스에게 신선한 포건 알 배달;트렌트의 마에리에게 드워프의 최신 공구 꾸러미 배달;칼페온의 그란더스에게 검은 습지 토탄 배달;	Mengirim Dragon Statue of Oyun pada Srulk di Epheria;Mengirim Fresh Fogan Egg pada Lilvanos di Desa Keplan;Mengirim Cutting-Edge Dwarf Tool Pack pada Mayeri di Desa Trent;Mengirim Black Marsh Peat pada Grandus di Calpheon;	Calpheon	
27	31	0	0	0	[무역] 지역 경제 활성화	[Trade] Vitalisasi Ekonomi Lokal	Valencia1	
27	31	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Keluarga kekasiaran mengirimi Guild kami permintaan pengiriman. Mereka menjanjikan imbalan besar untuk mengirimkan item berikut pada Manager Imperial Trade.<PAColor0xff66cc33>※ Quest ini harus dilakukan bersama Guild Master.<PAOldColor>	Valencia1	
27	31	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Mengirim Fine Grained Ash Plywood pada Rosa Kloko di Desa Velia; Mengirim Golden Copper Ingot pada Rosa Kloko di Desa Velia; Mengirim Fresh Chicken Meat pada Rosa Kloko di Desa Velia; Mengirim Barang Khas Balenos pada Roig Mills di Heidel;	Valencia1	
27	32	0	0	0	[무역] 지역 경제 활성화	[Trade] Vitalisasi Ekonomi Lokal	Valencia1	
27	32	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Keluarga kekasiaran mengirimi Guild kami permintaan pengiriman. Mereka menjanjikan imbalan besar untuk mengirimkan item berikut pada Manager Imperial Trade.<PAColor0xff66cc33>※ Quest ini harus dilakukan bersama Guild Master.<PAOldColor>	Valencia1	
27	32	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Mengirim Fine Grained Ash Plywood pada Rosa Kloko di Desa Velia; Mengirim Golden Copper Ingot pada Rosa Kloko di Desa Velia; Mengirim Fresh Chicken Meat pada Rosa Kloko di Desa Velia; Mengirim Barang Khas Balenos pada Roig Mills di Heidel;	Valencia1	
27	33	0	0	0	[무역] 지역 경제 활성화	[Trade] Vitalisasi Ekonomi Lokal	Valencia1	
27	33	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Keluarga kekasiaran mengirimi Guild kami permintaan pengiriman. Mereka menjanjikan imbalan besar untuk mengirimkan item berikut pada Manager Imperial Trade.<PAColor0xff66cc33>※ Quest ini harus dilakukan bersama Guild Master.<PAOldColor>	Valencia1	
27	33	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Mengirim Fine Grained Ash Plywood pada Rosa Kloko di Desa Velia; Mengirim Golden Copper Ingot pada Rosa Kloko di Desa Velia; Mengirim Fresh Chicken Meat pada Rosa Kloko di Desa Velia; Mengirim Barang Khas Balenos pada Roig Mills di Heidel;	Valencia1	
27	34	0	0	0	[무역] 지역 경제 활성화	[Trade] Vitalisasi Ekonomi Lokal	Valencia1	
27	34	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Keluarga kekasiaran mengirimi Guild kami permintaan pengiriman. Mereka menjanjikan imbalan besar untuk mengirimkan item berikut pada Manager Imperial Trade.<PAColor0xff66cc33>※ Quest ini harus dilakukan bersama Guild Master.<PAOldColor>	Valencia1	
27	34	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Mengirim Fine Grained Ash Plywood pada Rosa Kloko di Desa Velia; Mengirim Golden Copper Ingot pada Rosa Kloko di Desa Velia; Mengirim Fresh Chicken Meat pada Rosa Kloko di Desa Velia; Mengirim Barang Khas Balenos pada Roig Mills di Heidel;	Valencia1	
27	35	0	0	0	[무역] 지역 경제 활성화	[Trade] Vitalisasi Ekonomi Lokal	Valencia1	
27	35	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Keluarga kekasiaran mengirimi Guild kami permintaan pengiriman. Mereka menjanjikan imbalan besar untuk mengirimkan item berikut pada Manager Imperial Trade.<PAColor0xff66cc33>※ Quest ini harus dilakukan bersama Guild Master.<PAOldColor>	Valencia1	
27	35	0	0	2	하이델의 로익 밀스에게 튼튼한 소나무 합판 위탁;하이델의 로익 밀스에게 순도 높은 납 주괴 위탁;하이델의 로익 밀스에게 부드러운 양털 제시;칼페온의 데미엘 바시안에게 세렌디아 특산품 납품;	Mengirim Hard Pine Plywood pada Roig Mills di Heidel; Mengirim Pure Lead Ingot pada Roig Mills di Heidel; Mengajukan Soft Fleece pada Roig Mills di Heidel; Mengirim Barang Khas Serendia pada Demiel Batian di Calpheon;	Valencia1	
27	36	0	0	0	[무역] 지역 경제 활성화	[Trade] Vitalisasi Ekonomi Lokal	Valencia1	
