27	1	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	4	0	0	2	하이델의 아메리고에게 올비아산 포도잼 배달;케플란의 릴바노스에게 오우거의 분비물 배달;칼페온의 프레델레스 허바에게 벨리아 포도주 배달;	Heidel’de Amerigo’ya Olvia Üzüm Reçeli teslim et;Keplan’da Lilvanos’a Ogre Dışkısı teslim et;Calpheon’da Fredelles Herba’ya Velia Şarabı teslim et;	Current	
27	5	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	5	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.	Bir köylü, acil bir görev için yardım istedi.	Current	
27	5	0	0	2	하이델의 올리비아에게 일리야산 소금 항아리 배달;칼페온의 프세보르에게 하이델 기사 무술 교본 배달;	Heidel’de Olivia’ya Iliya Tuz Fıçısı teslim et;Calpheon’da Psebor’a Heidel Şövalyeleri Dövüş Sanatları El Kitabı teslim et;	Current	
27	6	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	6	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.	Bir köylü, acil bir görev için yardım istedi.	Current	
27	6	0	0	2	칼페온의 게이브릴에게 프레하라우의 마른 진흙 배달;서부 경비 캠프의 헤센베일에게 하이델 구급 상자 배달;	Calpheon’da Gabril’e Freharau’nun Kuru Çamuru teslim et;Batı Muhafız Kampında Hessenvale’ye Heidel İlk Yardım Seti teslim et;	Current	
27	7	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	7	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.	Bir köylü, acil bir görev için yardım istedi.	Current	
27	7	0	0	2	서부 경비 캠프의 페이니아에게 하이델 구급 상자 배달;글리시의 카다슈에게 임프의 붉은 광석 배달;플로린의 헤르아르에게 샤이족 전통모자 배달;	Batı Muhafız Kampında Feinia’ya Heidel İlk Yardım Seti teslim et;Glish’de Kardash’a İmp'in Kırmızı Cevheri teslim et;Florin’de Herar’a Shai Geleneksel Şapkası teslim et;	Current	
27	8	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	8	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv10 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Çırak Lv.10 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	8	0	0	2	플로린의 이젤라에게 가정용 약탕기 배달;칼페온의 제프리 에른에게 사랑의 묘약 No.6 배달;글리시의 카다슈에게 임프의 붉은 광석 배달;	Florin’de Izella’ya Ev İlaç Demliği teslim et;Calpheon’da Geoffrey Erne’ye Aşk İksiri No.6 teslim et;Glish’de Kardash’a İmp'in Kırmızı Cevheri teslim et;	Current	
27	9	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	9	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Çırak Lv.6 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	9	0	0	2	글리시의 아마란토에게 바탈리의 기묘한 모험 배달;케플란의 라니에로 루치에게 러비오스의 가죽 신발 배달;칼페온의 안젤라에게 글리시 진흙 벽돌 배달;	Glish’de Amaranto’ya Bartali’nin Garip Macerası teslim et;Keplan’da Laniero Lucci’ye Lebyos Deri Ayakkabı teslim et;Calpheon’da Angela’ya Glish Kerpiçi teslim et;	Current	
27	10	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	10	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Çırak Lv.6 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	10	0	0	2	칼페온의 로나츠에게 포건족 반월창 배달;칼페온의 프레델레스 허바에게 일리야산 소금 항아리 배달;케플란의 이렐리오 루치에게 벨리아산 크리스탈 유리 배달;	Calpheon’da Ronatz’a Fogan Hilal Mızrağı teslim et;Calpheon’da Fredelles Herba’ya Iliya Tuz Fıçısı teslim et;Keplan’da Irellio Lucci’ye Velia Kristal Camı teslim et;	Current	
27	11	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	11	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Çırak Lv.6 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	11	0	0	2	글리시의 세이레인에게 벨리아산 크리스탈 유리 배달;플로린의 스텔라에게 샤이족 전통모자 배달;케플란의 크리스틴 세서리에게 러비오스의 가죽 신발 배달;	Glish’de Seilane’ye Velia Kristal Cam teslim et;Florin’de Stella’ya Shai Geleneksel Şapkası teslim et;Keplan’da Christine Cessory’ye Lebyos Deri Ayakkabı teslim et;	Current	
27	12	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	12	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv4 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Çırak Lv.4 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	12	0	0	2	트렌트의 점박이 트롤에게 여우 모피 배달;에페리아의 피리아에게 바탈리의 기묘한 모험 배달;케플란의 릴바노스에게 오우거의 분비물 배달;	Trent’te Benekli Trol’e Tilki Kürkü teslim et;Epheria’da Phyria’ya Bartali’nin Garip Macerası’nı teslim et;Keplan’da Lilvanos’a Ogre Dışkısı teslim et;	Current	
27	13	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	13	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 견습 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Çırak Lv.2 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	13	0	0	2	칼페온의 알쳄에게 비상 약재 세트 배달;케플란의 이렐리오 루치에게 임프의 붉은 광석 배달;하이델의 올리비아에게 일리야산 소금 항아리 배달;	Calpheon’da Alchem’e Acil İlaç Seti teslim et;Keplan’da Irellio Lucci’ye İmp'in Kırmızı Cevheri teslim et;Hediel’de Olivia’ya Iliya Tuz Fıçısı teslim et;	Current	
27	14	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	14	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Becerikli Lv.9 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	14	0	0	2	칼페온의 아르에게 행운의 물고기 조각상 배달;칼페온의 릴베인에게 오윤의 용 조각상 배달;일리야섬의 바오리에게 프레하라우의 마른 진흙 배달;케플란의 안드리아에게 포건족 반월창 배달;	Calpheon’da Ahr’a Şanslı Balık Heykeli teslim et;Calpheon’da Lilvayne’ye Oyun’un Ejderha Heykeli teslim et;Iliya Ada’sında Baori’ye Freharau’nun Kuru Çamuru teslim et;Keplan’da Andria’ya Fogan Hilal Mızrağı teslim et;	Current	
27	15	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	15	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv7 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Becerikli Lv.7 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	15	0	0	2	하이델의 오르넬라에게 테비랄 향초 배달;벨리아의 오타비오 페레에게 칼페온 빈민가 구호품 배달;트렌트의 베벨에게 포건 피부 기름 배달;칼페온의 라비엔샤 바시안에게 마담 필라프의 리본 세트 배달;	Heidel’de Ornella’ya Teviral Kokulu Mum teslim et;Velia’da Ottavio Ferre’ye Calpheon Arka Mahallesi Yardım Paketi teslim et;Calpheon’da Lavientia Batian’a Madam Pilaf'ın Kurdele Seti teslim et; Trent'te Bevel'e Fogan Derisi Yağı teslim et;	Current	
27	16	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	16	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv4 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Becerikli Lv.4 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	16	0	0	2	칼페온의 게라노아에게 연금술사의 붉은 시약 배달;트렌트의 점박이 트롤에게 여우 모피 배달;케플란의 슈르드에게 순도 높은 철광석 배달;일리야섬의 바오리에게 말린 포건 뒷다리 배달;	Calpheon’da Geranoa’ya Kimyager’in Kırmızı Reaktifi teslim et; Trent’te Benekli Trol’e Tilki Kürkü teslim et; Keplan’da Shurd’a Saf Demir Cevheri teslim et;Iliya Adası’nda Baori’ye Kurutulmuş Fogan Arka Bacağı teslim et;	Current	
27	17	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	17	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv5 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Profesyonel Lv.5 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	17	0	0	2	에페리아의 필라베르토 팔라시에게 황제의 초상화 배달;벨리아의 질다에게 오로빌 원단 배달;하이델의 엔리코 만시니에게 고서 꾸러미 배달;글리시의 데보라에게 일리야산 소금 항아리 배달;	Epheria’da, Philaberto Falasi'ye İmparatorun Portresi teslim et;Velia’da, Zaaira'ya Aurobyl Kumaş teslim et;Heidel'de, Enrico Mancini’ye Eski Kitap Paketi teslim et;Glish'de, Deborah'a İliya Tuz Fıçısı teslim et;	Current	
27	18	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	18	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv7 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Becerikli Lv.7 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	18	0	0	2	에페리아의 스럴크에게 키메라의 검은 파편 배달;벨리아의 에일린에게 테비랄 향초 배달;하이델의 오르넬라에게 대지의 정령 조각상 배달;칼페온의 비안스티미에게 벨리아산 크리스탈 유리 배달;	Epheria’da Şimer'in Siyah Parçası teslim et;Velia’da Eileen'e Teviral Kokulu Mum teslim et;Heidel'de Ornella'ya Dünya Ruhu Heykeli teslim et;Calpheon’da Bianstimi'ye Velia Kristal Cam teslim et;	Current	
27	19	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	19	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv8 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Becerikli Lv.8 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	19	0	0	2	트렌트의 마에리에게 포건 피부 기름 배달;에페리아의 피리아에게 신선한 포건 알 배달;일리야섬의 릴리아에게 소망 방패연 배달;칼페온의 로나츠에게 포건족 반월창 배달;	Trent’te Mayeri’ye Fogan Derisi Yağı teslim et;Epheria’ya Phyria’ya Taze Fogan Yumurtası teslim et;Illıya Adasında Lillia’ya Dilek Uçurtması teslim et;Calpheon’da Ronatz’a Fogan Hilal Mızrağı teslim et;	Current	
27	20	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	20	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 장인 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Zanaatkar Lv.2 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	20	0	0	2	플로린의 스텔라에게 마력 깃들 참나무 가지 배달;케플란의 라니에로 루치에게 풀숲 거미 독낭 배달;트렌트의 아우구스타에게 일리야산 소금 항아리 배달;벨리아의 클로린스에게 테비랄 향초 배달;	Florin’de Stella’ya Sihir Bağlı Meşe Dalı teslim et;Keplan’da Laniero Lucci’ye Çalı Örümceği Zehir Kesesi teslim et;Trent’te Augusta’ya Iliya Tuz Fıçısı teslim et;Velia’da Clorince’ye Teviral Kokulu Mum teslim et;	Current	
27	21	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	21	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 장인 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Zanaatkar Lv.9 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	21	0	0	2	하이델의 이소벨 엔카로샤에게 발키리 진통제 배달;일리야섬의 바오리에게 발렌타인 고약 배달;글리시의 아마란토에게 진주 목걸이 배달;케플란의 안드리아에게 순도 높은 철광석 배달;	Heidel’de Isobelle Encarotia’ya Valkyrie Ağrı Kesici teslim et;Iliya Ada’sında Baori’ye Valentine Merhemi teslim et;Glish’de Amaranto’ya İnci Kolye teslim et;Keplan’da Andria’ya Saf Demir Cevheri teslim et;	Current	
27	22	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	22	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Profesyonel Lv.9 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	22	0	0	2	케플란의 슈르드에게 거미줄 조끼 배달;칼페온의 프레델레스 허바에게 올비아산 마운틴 치즈 배달;트렌트의 마에리에게 벨리아산 목판 배달;칼페온의 아리오에게  행운의 물고기 조각상 배달;	Keplan’da Shurd’a Örümcek Ağı Yelek teslim et;Calpheon’da Fredelles Herba’ya Olvia Dağ Peyniri teslim et;Trent ‘te Mayeri’ye Velia Kalası teslim et;Calpheon’da Ario’ya Şanslı Balık Heykeli teslim et;	Current	
27	23	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	23	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv6 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Profesyonel Lv.6 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	23	0	0	2	케플란의 릴바노스에게 독 화살촉 배달;일리야섬의 바오리에게 팔레트 운반 세트 배달;하이델의 엔리코 만시니에게 고서 꾸러미 배달;글리시의 칸나에게 요정 의상 세트 배달;	Keplan’da Lilvanos’a Zehirli Okbaşı teslim et;Iliya Ada’sında Baori’ye Palet Taşıma Seti teslim et;Heidel’de Enrico Mancini’ye Eski Kitap Paketi teslim et;Glish’de Kanna’ya Peri Kostüm Seti teslim et;	Current	
27	24	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	24	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 전문 Lv2 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Profesyonel Lv.2 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	24	0	0	2	칼페온의 프세보르에게 압수한 나가 무기 배달;트렌트의 점박이 트롤에게 러비오스의 가죽 신발 배달;하이델의 올리비아에게 포장된 통돼지 바비큐 배달;글리시의 데보라에게 생선 소시지 배달;	Calpheon’da Psebor’a El konulan Naga Silahı teslim et;Trent’te Benekli Trol’e Lebyos Deri Ayakkabı teslim et;Heidel’de Olivia’ya Paketlenmiş Domuz Izgara teslim et;Glish'de Deborah'a Balık Sosisi teslim et;	Current	
27	25	0	0	0	[무역] 긴급한 배달 임무	[Ticaret] Acil Teslimat Görevi	Current	
27	25	0	0	1	의문의 주민으로부터 우리 길드에 긴급한 배달 임무가 들어왔다.\n<PAColor0xFF66CC33>무역 숙련 Lv9 이상의 멤버가 필요합니다.<PAOldColor>	Bir köylü acil bir teslim görevi talep etti.\n<PAColor0xff66cc33>Ticaret Becerikli Lv.9 veya üzeri üye gerekir<PAOldColor>\n	Current	
27	25	0	0	2	에페리아의 스럴크에게 오윤의 용 조각상 배달;케플란의 릴바노스에게 신선한 포건 알 배달;트렌트의 마에리에게 드워프의 최신 공구 꾸러미 배달;칼페온의 그란더스에게 검은 습지 토탄 배달;	Epheria’da Srulk’a Oyun’un Ejderha Heykeli teslim et;Keplan’da Lilvanos’a Taze Fogan Yumurtası teslim et;Trent’te Mayeri’ye Son Teknoloji Cüce Alet Paketi teslim et;Calpheon’da Grandus’a Kara Bataklık Kömürü teslim et;	Current	
27	31	0	0	0	[무역] 지역 경제 활성화	[Ticaret] Yerel Ekonomi Canlandırma	Current	
27	31	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Kraliyet ailesi, klanımıza bir teslimat isteği gönderi. Bu malzemeleri, İmparatorluk Ticareti Sorumlusuna teslim edersek bize çok güzel ödüller vereceklerine söz verdiler.<PAColor0xff66cc33>※ Bu görev Klan Lideri ile yapılmalıdır.<PAOldColor>	Current	
27	31	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Velia’da Rosa Kloko’ya İnce Tanecikli Dişbudak Kontraplağı teslim et; Velia’da Rosa Kloko’ya Bakır Külçe teslim et;Velia’da Rosa Kloko’ya Taze Tavuk Eti teslim et;Heidel’de Roig Mills’e Balenos Spesiyali teslim et;	Current	
27	32	0	0	0	[무역] 지역 경제 활성화	[Ticaret] Yerel Ekonomi Canlandırma	Current	
27	32	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Kraliyet ailesi, klanımıza bir teslimat isteği gönderi. Bu malzemeleri, İmparatorluk Ticareti Sorumlusuna teslim edersek bize çok güzel ödüller vereceklerine söz verdiler.<PAColor0xff66cc33>※ Bu görev Klan Lideri ile yapılmalıdır.<PAOldColor>	Current	
27	32	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Velia’da Rosa Kloko’ya İnce Tanecikli Dişbudak Kontraplağı teslim et; Velia’da Rosa Kloko’ya Bakır Külçe teslim et;Velia’da Rosa Kloko’ya Taze Tavuk Eti teslim et; Heidel’de Roig Mills’e Balenos Spesiyali teslim et;	Current	
27	33	0	0	0	[무역] 지역 경제 활성화	[Ticaret] Yerel Ekonomi Canlandırma	Current	
27	33	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Kraliyet ailesi, klanımıza bir teslimat isteği gönderi. Bu malzemeleri, İmparatorluk Ticareti Sorumlusuna teslim edersek bize çok güzel ödüller vereceklerine söz verdiler.<PAColor0xff66cc33>※ Bu görev Klan Lideri ile yapılmalıdır.<PAOldColor>	Current	
27	33	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Velia’da Rosa Kloko’ya İnce Tanecikli Dişbudak Kontraplak teslim et; Velia’da Rosa Kloko’ya Bakır Külçe teslim et;Velia’da Rosa Kloko’ya Taze Tavuk Eti teslim et; Heidel’de Roig Mills’e Balenos Spesiyali teslim et;	Current	
27	34	0	0	0	[무역] 지역 경제 활성화	[Ticaret] Yerel Ekonomi Canlandırma	Current	
27	34	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Kraliyet ailesi, klanımıza bir teslimat isteği gönderi. Bu malzemeleri, İmparatorluk Ticareti Sorumlusuna teslim edersek bize çok güzel ödüller vereceklerine söz verdiler.<PAColor0xff66cc33>※ Bu görev Klan Lideri ile yapılmalıdır.<PAOldColor>	Current	
27	34	0	0	2	벨리아의 로자 클로코에게 결이 고운 물푸레나무 합판 위탁;벨리아의 로자 클로코에게 황금빛 구리 주괴 위탁;벨리아의 로자 클로코에게 신선한 닭고기 위탁;하이델의 로익 밀스에게 발레노스 특산품 납품;	Velia’da Rosa Kloko’ya İnce Tanecikli Dişbudak Kontraplağı teslim et; Velia’da Rosa Kloko’ya Bakır Külçe teslim et;Velia’da Rosa Kloko’ya Taze Tavuk Eti teslim et; Heidel’de Roig Mills’e Balenos Spesiyali teslim et;	Current	
27	35	0	0	0	[무역] 지역 경제 활성화	[Ticaret] Yerel Ekonomi Canlandırma	Current	
27	35	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Kraliyet ailesi, klanımıza bir teslimat isteği gönderi. Bu malzemeleri, İmparatorluk Ticareti Sorumlusuna teslim edersek bize çok güzel ödüller vereceklerine söz verdiler.<PAColor0xff66cc33>※ Bu görev Klan Lideri ile yapılmalıdır.<PAOldColor>	Current	
27	35	0	0	2	하이델의 로익 밀스에게 튼튼한 소나무 합판 위탁;하이델의 로익 밀스에게 순도 높은 납 주괴 위탁;하이델의 로익 밀스에게 부드러운 양털 제시;칼페온의 데미엘 바시안에게 세렌디아 특산품 납품;	Heidel’de Roig Mills’e Sert Çam Kontrplak teslim et; Heidel’de Roig Mills’e Saf Kurşun Külçe teslim et;Heidel’de Roig Mills’e Yumuşak Keten teslim et;Calpheon’da Demiel Batian’a Serendia Spesiyali tesim et;	Current	
27	36	0	0	0	[무역] 지역 경제 활성화	[Ticaret] Yerel Ekonomi Canlandırma	Current	
27	36	0	0	1	황실로부터 우리 길드에 납품 제안이 들어왔다. 황실 무역 관리인을 통해 특별한 물품을 납품하면 풍족한 보상을 주겠다고 전해왔다.<PAColor0xFF66CC33>※ 이 의뢰는 반드시 길드 대장과 함께 진행해야 합니다.<PAOldColor>	Kraliyet ailesi, klanımıza bir teslimat isteği gönderi. Bu malzemeleri, İmparatorluk Ticareti Sorumlusuna teslim edersek bize çok güzel ödüller vereceklerine söz verdiler.<PAColor0xff66cc33>※ Bu görev Klan Lideri ile yapılmalıdır.<PAOldColor>	Current	
